		Analysemetode_id														Analysemetode_id	BTZ	BTZ	BTZ	BTZ	BTZ	BTZ	SDPA	SDPA	SDPA	SDPA	SDPA	SDPA	SDPA	SDPA	SDPA	SDPA	SDPA	SDPA	SDPA	SDPA	SDPA	SDPA	SDPA	SDPA	LEGE	LEGE	PEST	PEST	PEST	SURF	SURF	SURF	SURF	SVOC	SVOC	SVOC	SVOC	BIS	BIS	BIS	BIS	BIS	BIS	BIS	VOC	VOC	VOC	VOC	VOC	VOC	PFAS	PFAS	PFAS	PFAS	PFAS	SIL	SIL	SIL	SIL	SIL	LCCP
NR-2022-07004	Dust	ng/g	59.9281	10.7671			22/02/2022	Residental 1	Private home	Private home			Bolig1				<10	389.984	<10	<10	30.642	5.100	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	6232.786	<10	<10	<10	<10	<10	<10	<10	<30	<10	<10	< 10	< 10	< 10	< 10	0.300	<0.3	26.800	<0.1	<0.3	0.300	2.600							< 2	< 2	< 2	< 2	< 2						15989.919
NR-2022-07006	Dust	ng/g	59.8342	11.1395			27/06/2022	Residental 3	Private home	Private home			Bolig3				<10	126.183	<10	<10	17.405	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	11051.887	<10	<10	<10	<10	<10	<10	<10	1318.394	<10	<10	< 10	< 10	< 10	< 10	1.200	54.200	11.000	<0.1	<0.3	3.300	3.800							< 2	< 2	< 2	< 2	< 2						11678.034
NR-2022-07007	Dust	ng/g	60.0154	11.0301			29/06/2022	Residental 4	Private home	Private home			Bolig4				<10	76.992	<10	<10	14.258	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	651.577	<10	<10	<10	<10	<10	<10	<10	<30	<10	<10	< 10	< 10	< 10	< 10	0.100	<0.2	1.100	<0.1	<0.1	0.500	3.000							< 2	< 2	< 2	< 2	< 2						29897.564
NR-2022-07008	Dust	ng/g	59.9847	11.2424			15/07/2022	Residental 5	Private home	Private home			Bolig5				<10	102.371	<10	<10	55.123	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	658.325	12.600	<10	<10	<10	<10	<10	<10	<30	<10	<10					0.100	5.200	10.200	<0.2	<0.5	<2.6	10.100																	33545.178
NR-2022-07009	Dust	ng/g	60.0719	10.9979			44782.000	Residental 6	Private home	Private home			Bolig6				<10	563.427	<10	12.459	34.609	12.459	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	1425.872	<10	<10	<10	<10	<10	<10	<10	<30	<10	<10					0.100	<0.4	11.000	0.000	<0.4	0.400	3.400																	187207.831
NR-2022-07010	Dust	ng/g	59.9346	10.9362			17/08/2022	Residental 7	Private home	Private home			Bolig7				<10	620.116	<10	<10	18.367	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	64.723	<10	2755.098	11.370	<10	<10	<10	<10	<10	<10	<30	<10	<10					1.200	<0.6	1.600	0.400	<0.6	<1.0	2.700																	14538.338
NR-2022-07022	Dust	ng/g	59.9318	10.7417			44905.000	Dental clinic 1	Commercial building	Dental clinic			Tannklinikk1				<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	193.945	<10						<10	4011.743	<10	<10																							< 90	< 300	< 700	< 1000	< 1000	136383.240
NR-2022-07023	Dust	ng/g	60.1208	11.4638			31/10/2022	Dental clinic 2	Commercial building	Dental clinic			Tannklinikk2				<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10						<10	<30	<10	<10																							1422.029	13279.287	7093.572	2260.413	< 1000	7187.091
NR-2022-07024	Dust	ng/g	59.8496	10.8310			44845.000	Dental clinic 3	Commercial building	Dental clinic			Tannklinikk3				<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	1542.416	<10						<10	3864.906	<10	<10																							< 90	330.511	768.732	1187.995	1272.643	11442.144
NR-2022-07013	Dust	ng/g	59.9112	10.7523			14/09/2022	3D-printing 1	Commercial building	Printing 3D			3D-print1				<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	375.107	<10						<10	<30	<10	<10					<0.2	0.200	0.900	0.000	<0.7	<0.3	13.200												< 90	579.745	< 700	< 1000	< 1000	4969.561
NR-2022-07014	Dust	ng/g	59.9420	10.7170			44784.000	3D-printing 2	Commercial building	Printing 3D			3D-print2				<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	376.641	169.104						<10	<30	<10	<10					<0.2	0.100	0.500	<0.2	<0.6	<0.3	6.600												< 90	< 300	< 700	< 1000	< 1000	4674.400
NR-2022-07015	Dust	ng/g	59.9358	10.8128			44631.000	3D-printing 3	Commercial building	Printing 3D			3D-print3				<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	1099.824	<10						<10	<30	<10	<10					<0.2	5.700	0.700	<0.2	<0.9	<0.4	11.100												< 90	< 300	< 700	< 1000	< 1000	6635.287
NR-2022-07016	Dust	ng/g	59.9336	10.8719			24/08/2022	Furniture store 1	Commercial building	Furniture store			M?belvarehus1				<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	18333.797	23.845						<10	<30	<10	<10					<0.2	15.200	1.600	<0.2	<0.9	0.200	14.500												< 90	347.881	742.456	< 1000	< 1000	21742.664
NR-2022-07017	Dust	ng/g	59.9336	10.8719			24/08/2022	Furniture store 2	Commercial building	Furniture store			M?belvarehus2				<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	7792.474	<10						<10	<30	<10	<10					<0.3	0.800	<1.7	<0.4	<1.5	0.100	40.100												96.249	456.676	789.969	1190.058	< 1000	60945.078
NR-2022-07018	Dust	ng/g	60.1208	11.4638			26/10/2022	Furniture store 3	Commercial building	Furniture store			M?belvarehus3				<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	1927.719	<10						<10	<30	<10	<10					0.100	0.400	7.900	<0.2	<0.7	<0.3	10.000												723.952	1559.915	2079.911	1664.252	1012.895	5950.680
NR-2022-06978	Air	ng/m3	59.9232	10.7635			6-9/9-2022	Sofienbergparken	Urban park		Summer	Weekday	Sofienbergparken ukedag sommer				<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10						<10	<30	<10	<10	< 0.05	< 0.1	0.168	< 5	<0.2	<0.2	<0.2	<0.2	<0.2	<0.2	<0.2												259.318	201.588	85.017	25.901	6.087	<100
NR-2022-06967	Air_particles	ng/m3	59.9232	10.7635			6-9/9-2022	Sofienbergparken	Urban park		Summer	Weekday	Sofienbergparken ukedag sommer				<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	82.000	<10	<10	<10	<10	<10	<10	<10	<10	<10	1840.000	<10						50.909	<30	<10	<10	< 0.005	< 0.001	< 0.001	< 0.001	<2.9	1.500	0.100	<2.6	0.100	23.500													< 0.003	< 0.01	< 0.04	< 0.06	< 0.05	0.013
NR-2022-06979	Air	ng/m3	59.9232	10.7635			9-13/9-2022	Sofienbergparken	Urban park		Summer	Weekend	Sofienbergparken helg sommer				<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10						<10	<30	<10	<10	< 0.05	< 0.1	0.194	< 5	<0.2	<0.2	<0.2	<0.2	<0.2	<0.2	<0.2												175.314	144.211	61.453	20.163	4.561	<100
NR-2022-06968	Air_particles	ng/m3	59.9232	10.7635			9-13/9-2023	Sofienbergparken	Urban park		Summer	Weekend	Sofienbergparken helg sommer				<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	1260.504	<10						312.000	<30	<10	<10	< 0.005	< 0.001	< 0.001	< 0.001	0.100	0.400	2.700	<0.7	<3.1	0.600	22.000												< 0.003	< 0.01	< 0.04	< 0.06	< 0.05	0.007
NR-2022-06980	Air	ng/m3	59.9232	10.7635			15.12.2022	Sofienbergparken	Urban park		Winter	Weekday	Sofienbergparken ukedag sommer				<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10						<10	<30	<10	<10	< 0.05	< 0.1	0.691	< 5	<0.2	<0.2	<0.2	<0.2	<0.2	<0.2	<0.2												147.029	137.357	52.020	15.337	8.256	<100
NR-2022-06976	Air_particles	ng/m3	59.9232	10.7635			15.12.2022	Sofienbergparken	Urban park		Winter	Weekday	Sofienbergparken ukedag vinter				<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	226.087	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10						226.087	<30	<10	<10	< 0.005	< 0.001	< 0.001	< 0.001	0.200	28.800	126.500	0.200	<2.1	2.500	182.400												0.015	0.081	0.298	0.122	< 0.05	0.009
NR-2022-06981	Air	ng/m3	59.9232	10.7635			17.12.2022	Sofienbergparken	Urban park		Winter	Weekend	Sofienbergparken helg sommer				<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10						<10	<30	<10	<10					<0.2	<0.2	<0.2	<0.2	<0.2	<0.2	<0.2																	<100
NR-2022-06977	Air_particles	ng/m3	59.9232	10.7635			12.12.2022	Sofienbergparken	Urban park		Winter	Weekend	Sofienbergparken helg vinter				<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	148.148	<10	<10	<10	<10	<10	<10	<10	<10	<10	412.698	84.656						285.714	<30	<10	<10	< 0.005	< 0.001	< 0.001	< 0.001	1.500	10.600	143.800	0.200	0.600	<2.1	156.900												0.003	0.028	0.154	0.069	< 0.05	0.011
NR-2022-06973	Air_particles	ng/m3	59.9381	10.6855			20-23/9-2022	Smestad	Trafficked road		Summer	Weekday	Smestad ukedag sommer				<10	1039.301	<10	<10	<10	<10	<10	157.205	52.402	<10	<10	<10	427.948	<10	<10	<10	<10	<10	<10	<10	<10	157.205	10480.349	104.803						689.956	<30	<10	<10																												0.076
NR-2022-06971	Air_particles	ng/m3	59.9272	10.8559			20-23/9-2022	Alna E6	Trafficked road		Summer	Weekday	E6 Alna ukedag sommer				<10	705.179	<10	<10	<10	<10	<10	101.594	53.785	<10	<10	<10	400.398	<10	<10	<10	<10	<10	<10	<10	<10	107.570	7290.837	101.594						615.538	<30	<10	<10																												0.100
NR-2022-06970	Air_particles	ng/m3	59.9088	10.7093			12-15/9-2022	Hjortnes	Trafficked road		Summer	Weekday	Hjortnes ukedag sommer				<10	712.894	<10	<10	<10	<10	<10	64.277	40.904	<10	<10	<10	268.796	<10	<10	<10	<10	<10	<10	<10	<10	64.277	1361.511	379.821						496.689	<30	<10	<10																												0.169
NR-2022-06974	Air_particles	ng/m3	59.9381	10.6855			23-26/9-2022	Smestad	Trafficked road		Summer	Weekend	Smestad helg sommer				<10	315.194	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	129.310	<10	<10	<10	<10	<10	<10	<10	<10	56.573	2949.892	331.358						161.638	<30	<10	<10																												0.014
NR-2022-06972	Air_particles	ng/m3	59.9272	10.8559			23-26/9-2022	Alna E6	Trafficked road		Summer	Weekend	E6 Alna helg sommer				<10	251.924	<10	<10	<10	<10	<10	47.236	<10	<10	<10	<10	173.198	<10	<10	<10	<10	<10	<10	<10	<10	57.733	2765.920	47.236						341.148	<30	<10	<10																												0.004
NR-2022-06969	Air_particles	ng/m3	59.9088	10.7093			9-12/9-2022	Hjortnes	Trafficked road		Summer	Weekend	Hjortnes helg sommer				<10	219.828	<10	<10	<10	<10	<10	103.448	<10	<10	<10	<10	142.241	<10	<10	<10	<10	<10	<10	<10	<10	<10	2599.138	<10						116.379	<30	<10	<10																							< 0.003	< 0.01	< 0.04	< 0.06	< 0.05	
NR-2022-06990	Air_particles	ng/m3	59.9381	10.6855			??	Smestad	Trafficked road		Winter	Weekday	Smestad ukedag vinter				<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	155.921	<10	<10	<10	<10	<10	<10	<10	<10	363.816	304.418	<10						74.248	<30	<10	<10																												0.021
NR-2022-06988	Air_particles	ng/m3	59.9272	10.8559			??	Alna E6	Trafficked road		Winter	Weekday	E6 Alna ukedag vinter				<10	90.129	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	109.442	<10	<10	<10	<10	<10	<10	<10	<10	302.575	341.202	77.253						135.193	<30	<10	<10																												0.012
NR-2022-06987	Air_particles	ng/m3	59.9088	10.7093			??	Hjortnes	Trafficked road		Winter	Weekday	Hjortnes ukedag vinter				<10	195.723	<10	<10	<10	<10	<10	43.494	65.241	<10	<10	<10	810.076	<10	<10	<10	<10	<10	<10	<10	<10	48.931	1136.281	119.609						70.678	<30	<10	<10																												0.279
NR-2022-06991	Air_particles	ng/m3	59.9381	10.6855			??	Smestad	Trafficked road		Winter	Weekend	Smestad helg vinter 				<10	40.988	<10	<10	<10	<10	<10	76.120	<10	<10	<10	<10	222.504	<10	<10	<10	<10	<10	<10	<10	<10	128.818	158.095	<10						52.698	<30	<10	<10																												0.014
NR-2022-06989	Air_particles	ng/m3	59.9272	10.8559			??	Alna E6	Trafficked road		Winter	Weekend	E6 Alna helg vinter				<10	56.357	<10	<10	<10	<10	<10	<10	<10	<10	<10	<10	87.098	<10	<10	<10	<10	<10	<10	<10	<10	81.974	215.182	<10						133.208	<30	<10	<10																												0.006
NR-2022-06986	Air_particles	ng/m3	59.9088	10.7093			??	Hjortnes	Trafficked road		Winter	Weekend	Hjortnes helg vinter				<10	463.703	<10	<10	<10	<10	<10	98.993	114.623	<10	<10	<10	1245.224	<10	<10	<10	<10	<10	<10	<10	<10	46.891	2823.897	244.877						114.623	<30	<10	<10																												0.176
NR-2022-06946	Air	ng/m3	59.9318	10.7417			12-13/10-2022	Dental clinic 1	Commercial building	Dental clinic			Tannklinikk1																																					< 0.1	< 0.2	0.289	< 5																			139.344	91.434	44.610	90.789	6.311	
NR-2022-06947	Air	ng/m3	60.1208	11.4638			31/10-1/11-2022	Dental clinic 2	Commercial building	Dental clinic			Tannklinikk2																																					< 0.1	< 0.2	1.049	< 5																			1608.836	2232.821	1068.691	249.701	11.517	
NR-2022-06948	Air	ng/m3	59.8496	10.8310			10-11/11-2022	Dental clinic 3	Commercial building	Dental clinic			Tannklinikk3																																					< 0.1	< 0.2	2.635	< 5																			212.131	297.606	189.330	59.945	6.939	
NR-2022-06954	Air	ng/m3	59.9281	10.7671			44734.000	Residental 1	Private home	Private home			Residental 1																																					< 0.05	< 0.1	0.876	< 5																								
NR-2022-06955	Air	ng/m3	59.8342	11.1395			44739.000	Residental 3	Private home	Private home			Residental 3																																					< 0.05	< 0.1	1.203	< 5																								
NR-2022-06956	Air	ng/m3	60.0154	11.0301			44741.000	Residental 4	Private home	Private home			Residental 4																																					< 0.05	< 0.1	2.641	< 5																								
NR-2022-06957	Air	ng/m3	59.9847	11.2424			44756.000	Residental 5	Private home	Private home			Residental 5																																					< 0.05	< 0.1	2.233	< 5																								
NR-2022-06958	Air	ng/m3	60.0719	10.9979			44812.000	Residental 6	Private home	Private home			Residental 6																																					< 0.05	< 0.1	50.578	< 5																			242.631	396.571	397.828	147.048	16.691	
NR-2022-06959	Air	ng/m3	59.9346	10.9362			44789.000	Residental 7	Private home	Private home			Residental 7																																					< 0.05	< 0.1	5.806	< 5																			722.988	687.139	401.804	135.402	15.120	
NR-2022-06951	Air	ng/m3	59.9112	10.7523			44818.000	3D-printing 1	Commercial building	Printing 3D			3D printlab 1																																					< 0.025	< 0.05	3.036	< 5																			376.147	611.393	426.588	253.330	15.437	
NR-2022-06952	Air	ng/m3	59.9420	10.7170			44873.000	3D-printing 2	Commercial building	Printing 3D			3D printlab 2																																					< 0.025	< 0.05	0.874	< 5																								
NR-2022-06953	Air	ng/m3	59.9358	10.8128			44868.000	3D-printing 3	Commercial building	Printing 3D			3D printlab 3																																																																
NR-2022-06963	Air	ng/m3	59.9336	10.8719			44797.000	Furniture store 1	Commercial building	Furniture store			M?belvarehus 1																																					< 0.05	< 0.1	1.765	< 5																			313.421	485.182	288.200	114.577	8.045	
NR-2022-06964	Air	ng/m3	59.9336	10.8719			44798.000	Furniture store 2	Commercial building	Furniture store			M?belvarehus 2																																					< 0.05	< 0.1	1.562	< 5																			353.819	904.672	856.347	414.871	10.515	
NR-2022-06965	Air	ng/m3	60.1208	11.4638			44860.000	Furniture store 3	Commercial building	Furniture store			M?belvarehus 3																																					< 0.05	< 0.1	1.856	< 5																			4603.065	2783.005	725.768	62.202	2.332	
NR-2022-07083	Biota	ng/g ww						Oslofjord	Recipient	Marine		Seal blubber	seal																																					< 2	1.907	3.538	< 5																			< 10	< 20	< 100	< 200	< 10000	34.344
NR-2022-07084	Biota	ng/g ww						Oslofjord	Recipient	Marine		Seal blubber	seal																																					< 2	2.279	< 0.5	< 5																			< 10	< 20	< 100	< 200	< 10000	72.539
NR-2022-07085	Biota	ng/g ww						Oslofjord	Recipient	Marine		Seal blubber	seal																																					< 2	3.173	< 0.5	< 5																			< 10	23.502	< 100	< 200	< 10000	5.704
NR-2022-07080	Biota	ng/g ww						Oslofjord	Recipient	Marine		Seagull egg	seagull egg																																					< 0.5	< 0.25	0.298	< 2.5																			4.063	7.098	26.528	54.282	< 10000	17.864
NR-2022-07081	Biota	ng/g ww						Oslofjord	Recipient	Marine		Seagull egg	seagull egg																																					< 0.5	< 0.25	0.473	< 2.5																			4.811	10.385	34.599	71.596	< 10000	8.971
NR-2022-07082	Biota	ng/g ww						Oslofjord	Recipient	Marine		Seagull egg	seagull egg																																					< 0.5	< 0.25	< 0.25	< 2.5																			1.609	2.438	12.463	29.463	< 10000	16.754
NR-2022-07086	Biota	ng/g ww						Oslofjord	Recipient	Marine		Cod liver	Cod liver																																					< 0.5	< 0.25	< 0.25	< 2.5																			423.233	375.551	520.763	891.253	< 10000	25.069
NR-2022-07087	Biota	ng/g ww						Oslofjord	Recipient	Marine		Cod liver	Cod liver																																					< 0.5	< 0.25	< 0.25	< 2.5																			14.548	24.874	41.509	55.874	< 10000	117.677
NR-2022-07088	Biota	ng/g ww			x	x	x	Oslofjord	Recipient	Marine		Cod liver	Cod liver																																																																41.816
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
